行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
大厂回族自治县,大厂金隅现代工业园管理有限公司,金隅路东侧,4.536046,工业用地,挂牌出让,50,建筑装饰业,2300,大厂金隅现代工业园管理有限公司,0.800.00,2015年3月19日,2016年4月1日,2019年3月31日,
固安县,廊坊市耀盛房地产开发有限公司项目用地,刘家园村道路南侧、永定路东侧,0.73662,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,1471,廊坊市耀盛房地产开发有限公司,1.302.85,2015年3月19日,2016年4月18日,2019年4月17日,
固安县,固安绿宸房地产开发有限公司项目用地,永定南路西侧,0.23234,中低价位、中小套型普通商品住房用地,挂牌出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,778,固安绿宸房地产开发有限公司,1.302.50,2015年3月19日,2016年6月17日,2019年6月16日,
固安县,固安绿宸房地产开发有限公司项目用地,永定南路西侧,0.581333,中低价位、中小套型普通商品住房用地,挂牌出让,70,房地产业,1934,固安绿宸房地产开发有限公司,1.302.50,2015年3月19日,2016年6月17日,2019年6月16日,
霸州市,年加工9000万平方米纸板、8000万个纸箱项目,霸州市王庄子乡靳家堡村、苏三路西侧,1.5507,工业用地,挂牌出让,50,造纸及纸质品业,448,廊坊富安达包装制品有限公司,1.200.00,2015年3月19日,2015年12月1日,2017年11月1日,
安次区,廊坊市宇润电气有限公司年产20000台套汽车电线束项目,龙河高新区横七路以南，纵二路以东,2.502053,工业用地,拍卖出让,50,其它,940,廊坊市宇润电气有限公司,0.800.00,2015年3月18日,2016年4月16日,2018年4月15日,
安次区,廊坊市新智污泥处理技术有限公司240吨天超临界水处理市政污泥项目,龙河经济技术开发区富友道以东，夏荣道以北，富饶道以西,1.646596,公共设施用地,拍卖出让,50,公共设施管理业,620,廊坊市新智污泥处理技术有限公司,0.001.00,2015年3月18日,2016年4月16日,2018年4月15日,
大厂回族自治县,大厂华夏幸福基业房地产开发有限公司,滨河大道西侧、蒋谭路北侧,2.946064,其他普通商品住房用地,挂牌出让,70,房地产业,5900,大厂华夏幸福基业房地产开发有限公司,1.502.20,2015年3月16日,2016年3月10日,2019年3月9日,
大厂回族自治县,廊坊幸福基业教育投资有限公司,滨河大道南侧、通源路西侧,2.000091,科教用地,挂牌出让,50,教育业,2250,廊坊幸福基业教育投资有限公司,0.000.90,2015年3月16日,2016年3月10日,2019年3月9日,
固安县,廊坊京御房地产开发有限公司项目用地,辛立村村西、孔雀环路内侧,0.071447,其他商服用地,挂牌出让,40,房地产业,259,廊坊京御房地产开发有限公司项目用地,0.001.20,2015年3月16日,2016年4月14日,2018年4月13日,
固安县,廊坊京御房地产开发有限公司项目用地,辛立村西南、孔雀环路内侧,0.267568,其他商服用地,挂牌出让,40,房地产业,914,廊坊京御房地产开发有限公司项目用地,0.001.20,2015年3月16日,2016年4月14日,2018年4月13日,
固安县,永定河房地产开发有限公司项目用地,温泉大道南侧、东纬四路北侧,4.284564,其他普通商品住房用地,招标出让,70,房地产业,4649.4,永定河房地产开发有限公司项目用地,1.301.50,2015年3月16日,2016年4月14日,2019年4月13日,
固安县,永定河房地产开发有限公司项目用地,东纬四路南侧、106国道西侧,6.273645,其他普通商品住房用地,招标出让,70,房地产业,6808.2,永定河房地产开发有限公司项目用地,1.301.50,2015年3月16日,2016年4月14日,2019年4月13日,
固安县,固安京御幸福房地产开发有限公司项目用地,大广高速东路东侧、规划路南侧,2.210538,其他普通商品住房用地,招标出让,70,房地产业,7959,固安京御幸福房地产开发有限公司,1.302.00,2015年3月16日,2016年4月14日,2019年4月13日,
霸州市,年产50万套高精密塑料配件,霸州市裕华西路北侧\\昆山路东侧,1.993,工业用地,挂牌出让,50,通讯设备、计算机及其他电子设备制造业,595,河北中庆电子设备有限公司,1.200.00,2015年3月16日,2015年10月31日,2017年10月31日,
霸州市,和泓金地项目,城区办城六街温泉小区东侧、天祥路西侧,0.6804,其他商服用地,挂牌出让,40,房地产业,2560,廊坊和泓房地产开发有限公司,4.000.00,2015年3月13日,2015年12月30日,2017年12月30日,
霸州市,东杨庄乡上下坊村天然气供气及汽车加气站工程项目,霸州市东杨庄乡上坊村北侧,0.4165,其他商服用地,挂牌出让,40,燃气生产和供应业,372,霸州市顺兴天然气有限公司,0.001.20,2015年3月13日,2015年9月30日,2017年8月31日,
霸州市,年产120万套家具,信安镇团结街、霸杨路北侧,6.3459,工业用地,挂牌出让,50,家具制造业,1957,霸州市林鑫家具有限公司,1.200.00,2015年3月12日,2015年6月30日,2017年5月31日,
霸州市,南水北调霸州市配套工程胜芳净水厂及配水管网工程,胜芳镇尚家堡村胜兴路东侧,6.0101,公共设施用地,划拨,,水利管理业,0,霸州市水务局,0.000.00,2015年3月9日,2016年3月8日,2018年3月8日,
霸州市,霸州市博雅澜庭小区,霸州市城区办迎恩村、兴华北路西侧,2.567,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,6528,河北前钢房地产开发有限公司,1.302.50,2015年3月6日,2015年6月30日,2016年12月30日,
霸州市,和泓嘉苑项目,霸州市城区办城六街温泉小区东侧、天祥路西侧,2.2086,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,5525,廊坊和泓房地产开发有限公司,1.302.60,2015年3月3日,2015年12月1日,2018年11月1日,
霸州市,河北达利食品有限公司霸州生产基地项目,霸州市开发区临南村,1.002,工业用地,拍卖出让,50,农副食品加工业,303,河北达利食品有限公司,1.200.00,2015年3月2日,2015年11月1日,2017年10月1日,
霸州市,河北达利食品有限公司霸州生产基地项目,霸州市开发区临南村、西环路西侧,5.6646,工业用地,拍卖出让,50,农副食品加工业,1703,河北达利食品有限公司,1.200.00,2015年3月2日,2015年11月1日,2017年10月1日,
固安县,三浦威特园区建设发展有限公司项目用地,固安工业园区南区,1.702,公共设施用地,协议出让,41,公共设施管理业,719.01,三浦威特园区建设发展有限公司,0.001.00,2015年2月27日,2016年3月3日,2018年3月2日,
文安县,河北德源农业科技有限公司,文安工业园区内,0.467,工业用地,拍卖出让,50,农、林、牧、渔服务业,97,河北德源农业科技有限公司,1.000.00,2015年2月18日,2015年8月16日,2017年8月16日,
文安县,张松,文安工业新区内,0.666667,工业用地,拍卖出让,50,专用设备制造业,132,张松,1.000.00,2015年2月16日,2015年8月16日,2017年8月16日,
文安县,栾建民,大留镇小李村,0.7121,工业用地,拍卖出让,50,专用设备制造业,123,栾建民,1.000.00,2015年2月16日,2015年8月16日,2017年8月16日,
大厂回族自治县,廊坊金铮房地产开发有限公司,北新街南侧、荣昌路西侧,1.554996,其他普通商品住房用地,挂牌出让,70,房地产业,3150,廊坊金铮房地产开发有限公司,1.502.60,2015年2月15日,2016年3月2日,2019年3月1日,
大厂回族自治县,廊坊金铮房地产开发有限公司,北新街北侧、荣昌路西侧,1.732286,其他普通商品住房用地,挂牌出让,70,房地产业,3500,廊坊金铮房地产开发有限公司,1.502.60,2015年2月15日,2016年3月2日,2019年3月1日,
大城县,河北轩豪电力工程有限公司（李红奎）综合楼项目,大城县季村,0.274004,公共设施用地,拍卖出让,50,其它,58,李红奎(河北轩豪电力工程有限公司),0.001.20,2015年2月12日,2015年8月12日,2017年8月12日,
大城县,年加工30万吨钢结构项目,大城县留各庄镇直西北,28.026813,工业用地,拍卖出让,50,其它,2035,高铁中,0.601.20,2015年2月12日,2015年8月12日,2017年8月12日,
大城县,年加工30万吨钢结构项目,大城县留各庄镇直西北,4.468519,工业用地,拍卖出让,50,其它,970,高铁中,0.601.20,2015年2月12日,2015年8月12日,2017年8月12日,
大城县,液化气、天然气及炉具销售等,大城县王权村,0.381333,批发零售用地,拍卖出让,40,燃气生产和供应业,145,大城县顺发燃气有限公司,0.002.00,2015年2月12日,2015年8月12日,2017年8月12日,
大城县,年产100台（套）保温建材配套设备制作加工项目,大城县贾庄村,2.848591,工业用地,拍卖出让,50,其它,945,河北华美化工建材集团有限公司,0.601.20,2015年2月12日,2015年8月12日,2017年8月12日,
大城县,年加工5000吨铜丝项目,大城县旺村,1.031825,工业用地,拍卖出让,50,金属制品业,160,大城县勇跃金属制品有限公司,0.601.20,2015年2月12日,2015年8月12日,2017年8月12日,
大城县,年加工5000吨铜丝项目,大城县旺村,1.80025,工业用地,拍卖出让,50,金属制品业,280,大城县勇跃金属制品有限公司,0.601.20,2015年2月12日,2015年8月12日,2017年8月12日,
大城县,年产波纹管3000米多孔管20000米三色子管2000米项目,大城县康各庄村,0.182834,工业用地,拍卖出让,50,塑料制品业,30,大城县康各庄繁朝塑料制品厂,0.601.20,2015年2月12日,2015年8月12日,2017年8月12日,
大城县,年加工50万件休闲服装项目,大城县留各庄镇直西北,0.8113,工业用地,拍卖出让,50,纺织服装、鞋、帽制造业,200,高双林,0.601.20,2015年2月12日,2015年8月12日,2017年8月12日,
三河市,港中旅公馆（YJG2014-004）,燕郊高新区思菩兰西路东侧、康城大街南侧,2.6025,其他普通商品住房用地,挂牌出让,70,房地产业,24190.5458,港中旅房地产开发有限公司,1.002.50,2015年2月9日,2016年3月31日,2019年3月31日,
三河市,港中旅公馆（YJG2014-008）,燕郊高新区燕灵南路西侧,2.9033,其他普通商品住房用地,挂牌出让,70,房地产业,27759.5504,港中旅房地产开发有限公司,1.002.50,2015年2月9日,2016年3月31日,2019年3月31日,
三河市,港中旅海泉湾（YJG2014-009）,燕郊高新区港中旅公司用地北侧、田辛庄村地东侧,1.7382,商务金融用地,挂牌出让,40,商务服务业,5505.2386,港中旅房地产开发有限公司,0.601.00,2015年2月9日,2016年3月31日,2019年3月31日,
三河市,港中旅海泉湾（YJG2014-005）,燕郊高新区康城大街北侧、港中旅公司用地西侧,4.4726,商务金融用地,挂牌出让,40,商务服务业,13771.1712,港中旅房地产开发有限公司,0.601.00,2015年2月9日,2016年3月31日,2019年3月31日,
三河市,浅水湾（胜川）,燕郊高新区思菩兰西路东侧,2.7747,其他普通商品住房用地,挂牌出让,70,房地产业,23920.1028,三河市胜川房地产开发有限公司,1.002.50,2015年2月6日,2015年10月31日,2018年10月31日,
三河市,关于家具仓储物流配送中心项目,密三路东侧、蒋谭路北侧,4.20421,仓储用地,挂牌出让,50,仓储业,1113.9642,三河市兴业建材有限公司,0.802.00,2015年2月6日,2017年3月4日,2019年3月3日,
三河市,概念时代（胜川）,燕郊高新区思菩兰西路西侧、港中旅公司用地北侧,4.0566,商务金融用地,挂牌出让,40,商务服务业,11584.1742,三河市胜川房地产开发有限公司,0.601.00,2015年2月6日,2015年10月31日,2018年10月31日,
三河市,年产7万套物联网智能设备项目,工园路东侧、新园街南侧,3.3333,工业用地,挂牌出让,50,专用设备制造业,1048.5,三河市铭泰机械制造有限公司,1.000.00,2015年2月6日,2017年3月4日,2019年3月3日,
大城县,纪四青,大城县权村镇杜权村,1.0261,工业用地,协议出让,50,塑料制品业,236,纪四青,0.601.20,2015年2月6日,,,
廊坊市本级,荣盛房地产发展股份有限公司,廊坊开发区四号路以南，毕昇路西侧,10.82762,中低价位、中小套型普通商品住房用地,拍卖出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,34460,荣盛房地产发展股份有限公司,2.500.00,2015年2月5日,2016年5月5日,2019年5月5日,
廊坊市本级,荣盛房地产发展股份有限公司,廊坊开发区凤河南、毕昇路西侧,10.66504,中低价位、中小套型普通商品住房用地,拍卖出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,33940,荣盛房地产发展股份有限公司,1.502.50,2015年2月5日,2016年5月5日,2019年5月5日,
廊坊市本级,荣盛房地产发展股份有限公司,廊坊开发区四号路北，凤河以南,12.79578,中低价位、中小套型普通商品住房用地,拍卖出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,40720,荣盛房地产发展股份有限公司,1.500.00,2015年2月5日,2016年5月5日,2019年5月5日,
廊坊市本级,荣盛房地产发展股份有限公司,廊坊开发区四号路北九干渠东,8.19681,中低价位、中小套型普通商品住房用地,拍卖出让,其他商服用地40年; 中低价位、中小套型普通商品住房用地70,房地产业,26100,荣盛房地产发展股份有限公司,1.502.50,2015年2月5日,2016年5月5日,2019年5月5日,
廊坊市本级,荣盛房地产发展股份有限公司,廊坊开发区凤河南、九干渠东侧,10.95995,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,34880,荣盛房地产发展股份有限公司,1.502.50,2015年2月5日,2015年12月5日,2018年12月5日,
廊坊市本级,荣盛房地产发展股份有限公司,廊坊开发区四号路南、荣盛房地产发展有限公司西侧,8.33297,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,26520,荣盛房地产发展股份有限公司,1.502.50,2015年2月5日,2016年5月5日,2019年5月5日,
廊坊市本级,荣盛房地产发展股份有限公司,廊坊开发区四号路北、荣盛房地产发展股份有限,8.78853,中低价位、中小套型普通商品住房用地,拍卖出让,中低价位、中小套型普通商品住房用地70年; 其他商服用地40年;,房地产业,27980,荣盛房地产发展股份有限公司,1.502.50,2015年2月5日,2016年5月5日,2019年5月5日,
霸州市,代征道路、绿地,辛章办事处辛三街,0.0067,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月4日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,辛章办事处辛三街,0.0566,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月4日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,扬芬港镇扬一、扬三、扬四街,1.3935,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月4日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,辛章办事处辛六街,0.0031,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月4日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,辛章办事处辛六街,0.0209,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月4日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,胜芳镇新华街,0.031,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,胜芳镇建国街、新华街,0.2487,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,胜芳镇建国街、新华街,0.2586,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,煎茶铺镇中煎街,0.613,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,煎茶铺镇中煎街,0.0265,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,煎茶铺镇中煎街,0.0886,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州镇东关五街、六街,0.3201,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州镇东关五街、六街,0.3377,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,扬芬港镇扬一、扬三街,0.7221,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州镇南关村,1.5417,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,胜芳镇中口村,0.0243,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,城区办范家坊村,0.079,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,城区办范家坊村,0.1831,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,岔河集乡临南村,0.2142,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,东段乡何家堡村,0.7933,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,东段乡何家堡村,0.0937,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,东段乡何家堡村,0.0148,公路用地,划拨,,国家机构,,霸州市交通局,,2015年2月3日,1900年1月1日,1900年1月1日,
廊坊市本级,廊坊市华通伟业房地产开发有限公司,永丰道以南、和平路以西,0.66616,住宿餐饮用地,拍卖出让,40,房地产业,3530,廊坊市华通伟业房地产开发有限公司,1.504.00,2015年2月2日,2016年1月30日,2018年6月30日,
大城县,叶兵芹,东环路东侧,0.0467,其他商服用地,协议出让,38,零售业,94.83,叶兵芹,0.003.00,2015年1月29日,2015年9月7日,2017年9月8日,
大城县,杨成,大城县平舒镇西陈庄村,0.3481,工业用地,协议出让,50,塑料制品业,86,杨成,0.801.20,2015年1月28日,1900年1月1日,1900年1月1日,
广阳区,儒苑小区扩建公共租赁住房项目原划拨地块部分协议出让,廊坊市广阳区北旺乡，东临西村村委会，北临光明东道,0.289199,其他商服用地,协议出让,40,房地产业,608.21,廊坊市欣坊房地产开发有限公司,2.282.28,2015年1月27日,1900年1月1日,1900年1月1日,
大城县,尹哲,大城县南赵扶镇叶庄子村,0.1748,工业用地,协议出让,50,家具制造业,36,尹哲,0.601.20,2015年1月26日,2015年3月10日,2016年3月10日,
大城县,尹哲,大城县南赵扶镇叶庄子村,0.1014,工业用地,协议出让,50,家具制造业,20,尹哲,0.601.20,2015年1月25日,1900年1月1日,1900年1月1日,
香河县,居住兼容商业用地,淑阳大街北侧、规划E5路东侧,2.613976,其他普通商品住房用地,挂牌出让,70,房地产业,5685,香河县华宇房地产开发有限公司,1.303.00,2015年1月22日,2016年1月21日,2019年1月21日,
香河县,居住用地,103国道西侧、规划中兴后街南侧,1.086431,其他普通商品住房用地,挂牌出让,70,房地产业,2298,香河中商房地产开发有限公司,1.303.00,2015年1月22日,2016年1月21日,2019年1月21日,
香河县,居住用地,103国道西侧,3.47334,其他普通商品住房用地,挂牌出让,70,房地产业,7346,香河中商房地产开发有限公司,1.303.00,2015年1月22日,2016年1月21日,2019年1月21日,
香河县,居住用地,103国道西侧、规划中兴后街两侧,0.114725,其他普通商品住房用地,挂牌出让,70,房地产业,243,香河中商房地产开发有限公司,1.303.00,2015年1月22日,2016年1月21日,2019年1月21日,
香河县,居住用地,规划永清路东侧、规划N3路北侧,2.536658,其他普通商品住房用地,挂牌出让,70,房地产业,5822,香河县城镇房地产综合开发有限公司,1.302.50,2015年1月22日,2016年1月21日,2019年1月21日,
香河县,工业用地,宝海路北侧、河香南道东侧,1.333336,工业用地,挂牌出让,50,通用设备制造业,656,河北松岛菱电设备有限公司,1.200.00,2015年1月22日,2016年1月21日,2019年1月21日,
香河县,商服用地,五一路东侧、新华大街北侧,3.073754,其他商服用地,挂牌出让,40,房地产业,7654,香河县城镇房地产综合开发有限公司,1.000.00,2015年1月22日,2016年1月21日,2019年1月21日,
香河县,居住用地,103国道西侧,0.100383,其他普通商品住房用地,挂牌出让,70,房地产业,213,香河中商房地产开发有限公司,1.303.00,2015年1月22日,2016年1月21日,2019年1月21日,
香河县,居住用地,103国道西侧、规划中兴后街两侧,1.68606,其他普通商品住房用地,挂牌出让,70,房地产业,3566,香河中商房地产开发有限公司,1.303.00,2015年1月22日,2016年1月21日,2019年1月21日,
固安县,固安县新庆温泉旅游发展有限公司项目用地,温泉休闲商务产业园区杨各庄北侧,0.2666,其他普通商品住房用地,招标出让,70,房地产业,256,固安县新庆温泉旅游发展有限公司,1.301.50,2015年1月21日,2016年4月18日,2019年4月17日,
香河县,居住用地,规划N7路南侧、规划路西侧,6.542703,其他普通商品住房用地,挂牌出让,70,房地产业,13760,荣盛房地产发展股份有限公司,1.302.50,2015年1月16日,2016年1月15日,2019年1月15日,
香河县,居住用地,规划N7路南侧、规划路西侧,5.51384,其他普通商品住房用地,挂牌出让,70,房地产业,11600,荣盛房地产发展股份有限公司,1.302.50,2015年1月16日,2016年1月15日,2019年1月15日,
文安县,河北北城房地产开发有限公司,国泰东道以南,2.710301,其他普通商品住房用地,拍卖出让,70,房地产业,5699,河北北城房地产开发有限公司,1.302.40,2015年1月16日,2015年7月16日,2018年7月16日,
大城县,大城县公安消防大队消防站工程项目,大城县平舒镇南关村,0.6667,公共设施用地,划拨,,国家机构,0,大城县公安消防大队,0.001.20,2015年1月16日,2015年3月1日,2016年3月1日,
霸州市,代征道路、绿地,东段乡崔家堡村,0.0319,公路用地,划拨,,国家机构,,霸州市交通局,,2015年1月15日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,辛章办事处王家岗村,1.2911,公路用地,划拨,,国家机构,,霸州市交通局,,2015年1月14日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,胜芳镇外环路南侧,0.0346,公路用地,划拨,,国家机构,,霸州市交通局,,2015年1月14日,1900年1月1日,1900年1月1日,
廊坊市本级,廊坊市京御幸福房地产开发有限公司,经七路以东，经八路以西，祥云北道以北，汇源道以南,4.774455,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,22400,廊坊市京御幸福房地产开发有限公司,1.301.80,2015年1月13日,2016年3月13日,2018年9月13日,
廊坊市本级,廊坊市京御幸福房地产开发有限公司,西昌路以东，汇源道以南,3.654392,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,17100,廊坊市京御幸福房地产开发有限公司,1.301.80,2015年1月13日,2016年3月13日,2018年9月13日,
廊坊市本级,廊坊市京御幸福房地产开发有限公司,经七路以东，经八路以西，祥云北道以北，汇源道以南,4.321934,中低价位、中小套型普通商品住房用地,拍卖出让,70,房地产业,20200,廊坊市京御幸福房地产开发有限公司,1.301.80,2015年1月13日,2016年3月13日,2018年9月13日,
霸州市,代征道路、绿地,胜芳镇北二环路北,0.0492,公路用地,划拨,,国家机构,,霸州市交通局,,2015年1月12日,1900年1月1日,1900年1月1日,
香河县,居住用地,大香线东侧、规划N7路南侧,1.61073,其他普通商品住房用地,挂牌出让,70,房地产业,2665,荣盛房地产发展股份有限公司,1.302.50,2015年1月8日,2015年1月9日,2018年1月8日,
霸州市,年产8万套塑料配件、五金配件项目,霸州市煎茶铺镇郝青口村,0.3718,工业用地,挂牌出让,50,塑料制品业,107,霸州市郝青口利民塑料厂,1.200.00,2014年12月31日,2015年12月20日,2017年12月1日,
霸州市,年产15万件家具项目,霸州市辛章办辛五村、协同路南侧,0.4388,工业用地,挂牌出让,50,家具制造业,131,霸州市标典家具有限公司,1.200.00,2014年12月31日,2015年12月20日,2017年12月1日,
霸州市,年产14万件家具项目,霸州市辛章办辛五村、协同路南侧,0.5207,工业用地,挂牌出让,50,家具制造业,155,霸州市玛克家具有限公司,1.200.00,2014年12月31日,2015年12月20日,2017年12月1日,
霸州市,代征道路、绿地,霸州市岔河集乡叶庄村,0.1865,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市岔河集乡叶庄村,0.3052,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市城区办范家坊村、朱庄村,0.0663,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市辛章办辛五街,0.0871,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市堂二里镇丰林村,0.2094,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市扬芬港镇樊李扬村,0.7167,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市信安镇光明街,0.1889,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市辛章办辛二街,0.1868,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市开发区宋庄村,0.004,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市城区办城内五街,0.0905,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市城区办城五街,0.0906,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市胜芳镇中口村,0.0066,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市辛章办辛王堡村,0.104,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,霸州市温莎小镇二期项目,霸州市城区办大魏营村,0.4445,批发零售用地,挂牌出让,40,房地产业,1009,廊坊市凯程房地产开发有限公司,0.003.00,2014年12月31日,2015年12月20日,2017年12月1日,
霸州市,代征道路、绿地,霸州市康仙庄乡小辛庄村,0.0399,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市信安镇忠勇街,0.0667,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市堂二里镇五街,0.3462,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市城区办范家坊村,0.7946,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市城区办范家坊村,1.5963,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市信安镇高桥村,1.1608,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市开发区南头村,0.0128,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
霸州市,代征道路、绿地,霸州市胜芳镇巨华街,0.0322,公路用地,划拨,,国家机构,,霸州市交通局,,2014年12月31日,1900年1月1日,1900年1月1日,
固安县,廊坊磊宏重工机械有限公司项目用地,兴民道南侧、世纪路西侧,2.29605,工业用地,挂牌出让,50,专用设备制造业,962,廊坊磊宏重工机械有限公司,1.200.00,2014年12月31日,2016年3月29日,2018年3月28日,
固安县,河北朗驰机械制造有限公司项目用地,规划三路西侧,0.560713,工业用地,挂牌出让,50,其它,249,河北朗驰机械制造有限公司,1.200.00,2014年12月31日,2016年3月29日,2018年3月28日,
固安县,固安中兴达汽车饰品有限公司项目用地,四海路西侧,0.947731,工业用地,挂牌出让,50,其它,409,固安中兴达汽车饰品有限公司,1.200.00,2014年12月31日,2016年3月29日,2018年3月28日,
固安县,固安林科特生物工程有限公司项目用地,四海路西侧,0.932458,工业用地,挂牌出让,50,医药制造业,403,固安林科特生物工程有限公司,1.200.00,2014年12月31日,2016年3月29日,2018年3月28日,
