行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
 肥西县,  农兴停车场,  紫蓬镇,0.592406,  公用设施用地,  划拨,  ,  公共设施管理业,  ,  紫蓬镇人民政府,1,2020年4月30日,2020年6月26日,2021年12月31日,
 肥西县,  曹祠安置点,  丰乐镇,7.9194,  城镇住宅用地,  划拨,  ,  房地产业,  ,  丰乐镇人民政府,1,2020年4月30日,2020年6月25日,2021年12月30日,
 肥西县,  公祭堂,  桃花镇,1.262613,  殡葬用地,  划拨,  ,  居民服务业,  ,  桃花镇人民政府,1,2020年4月30日,2020年6月26日,2021年12月31日,
 肥西县,  规划路、新农路、泗州路、徽商路,  紫蓬镇,3.755007,  公路用地,  划拨,  ,  道路运输业,  ,  紫蓬镇人民政府,1,2020年4月30日,2020年6月26日,2021年12月31日,
 肥西县,  喜鹊河路（金寨南路--独秀园路）,  花岗镇,7.19322,  公路用地,  划拨,  ,  道路运输业,  ,  肥西县城乡建设投资有限公司,1,2020年4月30日,2020年6月18日,2021年12月31日,
 长丰县,  昌湖路,  水湖镇,1.1432,  城镇村道路用地,  划拨,  ,  中国共产党机关,  ,  水湖镇人民政府,  ,2020年4月30日,2020年9月1日,2021年9月1日,
 合肥市本级,  郑州航空港区盛世宏图置业有限公司,  合肥市包河区棠樾路以东、龙川路以南,4.474211,  城镇住宅用地,  拍卖出让,70,  房地产业,105904.5744,  郑州航空港区盛世宏图置业有限公司?,  1.002.20,2020年4月29日,2020年12月29日,2021年12月29日,
 长丰县,  下塘加压站,  下塘镇,1,  公用设施用地,  划拨,  ,  水的生产和供应业,  ,  长丰供水集团有限公司,  0.550.55,2020年4月29日,2020年9月1日,2021年9月1日,
 合肥市本级,  奥园集团（广州）有限公司,  合肥市包河区葛大店路以东、龙川路以南,4.609396,  城镇住宅用地,  拍卖出让,70,  房地产业,109104.4034,  奥园集团（广州）有限公司?,  1.002.20,2020年4月29日,2020年12月29日,2022年6月29日,
 合肥市本级,  安徽墅源房地产开发有限公司,  合肥市庐阳区蒙城北路以西、永幸河路以南,7.286819,  城镇住宅用地,  拍卖出让,  城镇住宅用地70年; 教育用地50年;,  房地产业,77309.6893,  安徽墅源房地产开发有限公司?,  1.002.20,2020年4月29日,2020年12月29日,2022年12月29日,
 合肥市本级,  合肥鼎材科技有限公司,  合肥新站区九顶山路与规划珠城西路交口东北角,6.650417,  工业用地,  挂牌出让,50,  专业技术服务业,2553.7602,  合肥鼎材科技有限公司?,  1.200.00,2020年4月27日,2020年7月27日,2021年7月27日,
 合肥市本级,  高绮电子（安徽）有限公司,  合肥新站区淮铜路与淮武路交口西南角,1.4,  工业用地,  挂牌出让,50,  通用设备制造业,537.6,  高绮电子（安徽）有限公司?,  1.200.00,2020年4月27日,2020年7月27日,2021年7月27日,
 合肥市本级,  安徽上匠新材料科技有限责任公司,  合肥新站区规划东方大道以南，九顶山路以西,1.666667,  工业用地,  挂牌出让,50,  金属制品业,640.0002,  安徽上匠新材料科技有限责任公司?,  1.200.00,2020年4月27日,2020年7月27日,2021年7月27日,
 合肥市本级,  大强路（前园路—潭渡路）,  合肥市包河区,0.310575,  城镇村道路用地,  划拨,  ,  中国共产党机关,  ,  合肥市包河区住房和城乡建设局,  ,2020年4月22日,2020年7月21日,2021年7月21日,
 合肥市本级,  合肥市复兴置业投资有限公司,  合肥市瑶海区龙岗路东、姑溪路北、马岗实验学校以西,3.122236,  城镇住宅用地,  协议出让,70,  房地产业,5443.62,  合肥市复兴置业投资有限公司?,1,2020年4月22日,2020年4月22日,2020年4月22日,
 合肥市本级,  合肥市复兴置业投资有限公司,  合肥市瑶海区二十埠河以东、姑溪路南北、龙岗路以西,10.413866,  城镇住宅用地,  协议出让,70,  房地产业,18239.89,  合肥市复兴置业投资有限公司?,1,2020年4月22日,2020年4月22日,2020年4月22日,
 合肥市本级,  唐大楼路（南淝河路—巢湖南路）,  合肥市包河区,1.36087,  城镇村道路用地,  划拨,  ,  中国共产党机关,  ,  合肥市包河区住房和城乡建设局,  ,2020年4月22日,2020年7月21日,2021年7月21日,
 合肥市本级,  合肥市复兴置业投资有限公司,  合肥市瑶海区王岗路与丰乐亭路东北角,7.206046,  城镇住宅用地,  协议出让,70,  房地产业,12437.64,  合肥市复兴置业投资有限公司?,1,2020年4月22日,2020年4月22日,2020年4月22日,
 合肥市本级,  水阳江路安置房项目补充地块,  合肥市包河区明月路与志德路交口北角,0.508701,  城镇住宅用地,  划拨,  ,  中国共产党机关,  ,  合肥市包河区望湖街道办事处,1,2020年4月22日,2020年7月21日,2021年7月21日,
 合肥市本级,  安徽华人健康医药股份有限公司,  合肥市包河区沈阳路南，规划河南路西,4.366559,  工业用地,  挂牌出让,50,  医药制造业,1676.7587,  安徽华人健康医药股份有限公司?,1.5,2020年4月21日,2020年7月21日,2021年7月21日,
 合肥市本级,  安徽金健生物科技有限公司,  合肥高新区明珠大道与火龙地路交口西南角,1.4387,  工业用地,  挂牌出让,50,  食品制造业,552.4608,  安徽金建生物科技有限公司?,1.2,2020年4月20日,2020年7月19日,2021年7月19日,
 合肥市本级,  合肥联东金扬实业有限公司,  合肥高新区鸡鸣山路与湖光西路交口东南角,5.9399,  工业用地,  挂牌出让,50,  房地产业,2280.9216,  合肥联东金扬实业有限公司?,1.2,2020年4月20日,2020年7月19日,2021年7月19日,
 合肥市本级,  鹤翔湖路（怀远路-新蚌埠路）,  合肥新站区鹤翔湖路（怀远路-新蚌埠路）,2.2252,  城镇村道路用地,  划拨,  ,  房地产业,0,  合肥新创投资控股有限公司,  0.000.00,2020年4月20日,2020年8月20日,2021年8月20日,
 合肥市本级,  学林路（前岭路-张衡路）,  合肥新站区学林路（前岭路-张衡路）,1.279158,  城镇村道路用地,  划拨,  ,  房地产业,0,  合肥新创投资控股有限公司,  0.000.00,2020年4月20日,2020年8月20日,2021年8月20日,
 肥西县,  新校舍,  柏堰科技园,3.53829,  教育用地,  划拨,  ,  教育业,  ,  安徽省接待服务技术培训中心,1,2020年4月16日,2020年5月27日,2021年12月30日,
 肥西县,  肥西县城乡建设投资有限公司,  上派镇珍珠路与三河路交口东南侧紫蓬社区凉亭雅苑三期B区B地块,2.561018,  城镇住宅用地,  协议出让,70,  房地产业,9201.74,  肥西县城乡建设投资有限公司?,  2.342.34,2020年4月15日,  ,  ,
 肥西县,  肥西县城乡建设投资有限公司,  上派镇乐平路与芮祠路交口西北角芮祠安置点三期,3.2555,  城镇住宅用地,  协议出让,70,  房地产业,9318.54,  肥西县城乡建设投资有限公司?,  2.752.75,2020年4月15日,  ,  ,
 合肥市本级,  合肥幼儿师范高等专科学校梅冲湖校区建设工程,  合肥新站区梅冲湖路与童亭路交口东南角,28.304439,  教育用地,  划拨,  ,  教育业,0,  合肥幼儿师范高等专科学校,  1.000.00,2020年4月15日,2020年7月14日,2023年7月14日,
 肥西县,  肥西县城乡建设投资有限公司,  上派镇珍珠路与三河路交口东南侧紫蓬社区凉亭雅苑三期B区A地块,1.773,  城镇住宅用地,  协议出让,70,  房地产业,6506.02,  肥西县城乡建设投资有限公司?,  3.403.40,2020年4月15日,  ,  ,
 肥西县,  肥西县城乡建设投资有限公司,  上派镇北张路与蓬莱路交口北张社区,14.3362,  城镇住宅用地,  协议出让,70,  房地产业,29444.12,  肥西县城乡建设投资有限公司?,  2.232.23,2020年4月15日,  ,  ,
 合肥市本级,  合肥一六八玫瑰园学校南校区,  合肥经济技术开发区厚德路与明德路交口,4.03805,  教育用地,  划拨,  ,  中国共产党机关,  ,  合肥经济技术开发区社会发展局,1,2020年4月14日,2020年7月13日,2021年7月13日,
 合肥市本级,  合肥强友科技有限公司,  合肥经开区紫石路以南，天都路以东,1.331832,  工业用地,  挂牌出让,50,  科技交流和推广服务业,511.4235,  合肥强友科技有限公司?,1.2,2020年4月14日,2020年7月13日,2021年7月12日,
 合肥市本级,  合肥荏原精密机械有限公司,  合肥经开区天都路东，云谷路北,2,  工业用地,  挂牌出让,50,  通用设备制造业,768,  合肥荏原精密机械有限公司?,1.2,2020年4月14日,2020年7月13日,2021年7月12日,
 合肥市本级,  合肥雪祺电气有限公司,  合肥经开区青鸾路东，卧云路北,3.403125,  工业用地,  挂牌出让,50,  家用制冷电器具制造,1306.8,  合肥雪祺电气有限公司?,1.2,2020年4月14日,2020年7月13日,2021年7月12日,
 合肥市本级,  杏花公园公共停车场项目,  合肥市庐阳区杏花公园内东北角、北临寿春路,1.513273,  公用设施用地,  划拨,  ,  房地产业,0,  合肥城建投资控股有限公司,  0.000.00,2020年4月13日,2020年7月13日,2021年7月13日,
 长丰县,  房地产,  水湖镇,2.685268,  城镇住宅用地,  挂牌出让,70,  房地产业,8861.38,  徐州世茂新城房地产开发有限公司?,  1.001.80,2020年4月10日,2020年8月9日,2021年8月8日,
 长丰县,  房地产,  岗集镇,1.666662,  城镇住宅用地,  挂牌出让,70,  房地产业,10000,  合肥玉成置业有限公司?,  1.001.20,2020年4月10日,2020年8月9日,2021年8月8日,
 肥西县,  童洼水库---卞小河景观绿化,  上派镇,0.6311,  公园与绿地,  划拨,  ,  公共设施管理业,  ,  肥西县城乡建设投资有限公司,1,2020年4月9日,2020年5月28日,2021年12月30日,
 肥西县,  高店乡高店阀室,  高店乡,0.0625,  公用设施用地,  划拨,  ,  公共设施管理业,  ,  合肥燃气集团有限公司,1,2020年4月9日,2020年5月28日,2021年5月27日,
 肥西县,  上派镇中心卫生院迁址新建,  上派镇,2.0001,  医疗卫生用地,  划拨,  ,  卫生,  ,  上派镇中心卫生院,1,2020年4月7日,2020年5月26日,2021年12月30日,
 长丰县,  建设合肥新桥中学扩建提升项目,  岗集镇,4.6165,  教育用地,  挂牌出让,50,  教育业,2058.959,  合肥新桥中学?,1,2020年4月7日,2020年8月7日,2021年8月7日,
 肥西县,  堰湾安置点,  紫蓬山旅游开发区,10.252864,  城镇住宅用地,  划拨,  ,  房地产业,  ,  紫蓬山旅游开发区管委会,1,2020年4月7日,2020年5月28日,2021年12月30日,
 肥西县,  新港家园（新港安置点）,  新港工业园,8.485922,  城镇住宅用地,  划拨,  ,  房地产业,  ,  合肥新港建设投资有限公司,1,2020年4月7日,2020年5月26日,2021年12月30日,
 肥西县,  环巢湖三期蓬莱路西排涝泵站,  新港工业园,0.312786,  公用设施用地,  划拨,  ,  公共设施管理业,  ,  合肥海恒投资控股集团公司,1,2020年4月7日,2020年5月26日,2021年12月27日,
 肥西县,  工业聚集区污水处理厂,  三河镇,1.407261,  公用设施用地,  划拨,  ,  公共设施管理业,  ,  三河镇人民政府,1,2020年4月7日,2020年5月26日,2021年6月30日,
 肥西县,  紫蓬社区七期,  紫蓬山旅游开发区,4.909829,  城镇住宅用地,  划拨,  ,  房地产业,  ,  紫蓬山旅游开发区管委会,1,2020年4月7日,2020年5月21日,2021年12月31日,
 长丰县,  年产106万平方米预制混凝土构件制品生产项目,  吴山镇,8.8366,  工业用地,  挂牌出让,50,  非金属矿物制品业,1405.0194,  安徽建工北城工业有限公司?,1,2020年4月7日,2020年8月7日,2021年8月7日,
 长丰县,  年产5万吨炭素制品,  下塘镇,3.9382,  工业用地,  挂牌出让,50,  电气机械及器材制造业,626.1738,  合肥炭素有限责任公司?,1,2020年4月7日,2020年8月7日,2021年8月7日,
 肥东县,  合肥盛亚特种电机有限公司电机电泵生产项目,  肥东经开区浍水路南侧,1.051,  工业用地,  挂牌出让,50,  电力、热力的生产和供应业,252.24,  合肥盛亚特种电机有限公司?,1,2020年4月2日,2020年7月2日,2021年7月2日,
 肥东县,  安徽春华智能科技有限公司机械加工项目,  肥东经开区相西河路南侧,2.3799,  工业用地,  挂牌出让,50,  金属制品业,518.8182,  安徽春华智能科技有限公司?,1,2020年4月2日,2020年7月2日,2021年7月2日,
 肥东县,  合肥安安物流有限公司物流仓储项目,  撮镇镇瑶岗路与龙塘路交口东南角,6.6203,  仓储用地,  挂牌出让,50,  仓储业,2542.1952,  合肥安安物流有限公司?,1,2020年4月2日,2020年7月2日,2021年7月2日,
 肥东县,  合肥昌华服饰有限公司服饰生产项目,  肥东经开区龙城路南侧,1.0366,  工业用地,  挂牌出让,50,  纺织服装、鞋、帽制造业,248.784,  合肥昌华服饰有限公司?,1,2020年4月2日,2020年7月2日,2021年7月2日,
 肥东县,  合肥市博德尔环境科技发展有限公司专用设备制造,  撮镇镇瑶岗路与池河路交口西南角,1.8595,  工业用地,  挂牌出让,50,  专用设备制造业,409.09,  合肥市博德尔环境科技发展有限公司?,1,2020年4月2日,2020年7月2日,2021年7月2日,
 肥东县,  安徽宇象智能科技有限公司专用设备制造,  撮镇镇瑶岗路南侧,1.8658,  工业用地,  挂牌出让,50,  专用设备制造业,410.476,  安徽宇象智能科技有限公司?,1,2020年4月2日,2020年7月2日,2021年7月2日,
 肥东县,  安徽贝丽恩信息科技有限公司专用设备制造项目,  撮镇镇瑶岗路与喻闸路交口东南角,1.8346,  工业用地,  挂牌出让,50,  通用设备制造业,403.612,  安徽贝丽恩信息科技有限公司?,1,2020年4月2日,2020年7月2日,2021年7月2日,
 肥东县,  合肥市恒新基电子有限公司电子产品生产项目,  肥东经开区龙脊山路与相西河路交口西北角,2.6656,  工业用地,  挂牌出让,50,  专用设备制造业,581.1008,  合肥市恒新基电子有限公司?,1,2020年4月2日,2020年7月2日,2021年7月2日,
 肥东县,  合肥东部新城建设投资有限公司瑶岗路下穿淮南铁路立交工程排涝泵站建设项目,  撮镇镇龙塘社区境内,0.08,  公用设施用地,  划拨,  ,  道路运输业,10.7022,  合肥东部新城建设投资有限公司,1,2020年4月1日,2020年7月1日,2022年7月1日,
 肥东县,  肥东县撮镇镇人民政府撮镇镇青年排涝站建设工程项目,  撮镇镇唐安社区境内,0.7253,  公用设施用地,  划拨,  ,  道路运输业,143.9685,  肥东县撮镇镇人民政府,1,2020年4月1日,2020年7月1日,2022年7月1日,
 肥西县,  合肥美好置业有限责任公司,  肥西县上派镇云谷路与肥光路交口西南侧,3.23519,  城镇住宅用地,  挂牌出让,  城镇住宅用地70年; 其他商服用地40年;,  房地产业,16370.7285,  合肥美好置业有限责任公司?,  1.002.40,2020年4月1日,2020年12月1日,2021年11月30日,
 肥东县,  合肥东部新城建设投资有限公司在山路（站南路-在水路）建设项目,  合肥东部新城核心区境内,4.2202,  公路用地,  划拨,  ,  道路运输业,474.7176,  合肥东部新城建设投资有限公司,1,2020年4月1日,2020年7月1日,2022年7月1日,
 肥东县,  肥东县撮镇镇人民政府撮镇镇唐安.幸福家园安置小区建设项目,  撮镇镇唐安社区境内,1.5142,  城镇住宅用地,  划拨,  ,  道路运输业,198.3602,  肥东县撮镇镇人民政府,1,2020年4月1日,2020年7月1日,2022年7月1日,
 肥东县,  肥东县马湖乡卫生院三官门诊部扩建项目,  肥东县马湖乡三官社区境内,0.1416,  医疗卫生用地,  划拨,  ,  卫生,19.0827,  肥东县马湖乡卫生院,1,2020年4月1日,2020年7月1日,2022年7月1日,
 合肥市本级,  中铁四局集团房地产开发有限公司,  合肥市包河区宿松路以东、太湖路以北,1.590706,  城镇住宅用地,  挂牌出让,0,  房地产业,30064.3434,  中铁四局集团房地产开发有限公司?,  1.002.40,2020年4月1日,2020年8月1日,2022年2月1日,
 肥东县,  合肥东城宜居投资有限公司撮镇镇幸福家园安置小区五期工程建设项目,  撮镇镇龙塘社区、新安社区境内,8.7299,  城镇住宅用地,  划拨,  ,  房地产业,1142.1988,  合肥东城宜居投资有限公司,1,2020年4月1日,2020年7月1日,2022年7月1日,
 肥东县,  安徽省交通控股集团有限公司合肥绕城高速陇西至路口段应急工程建设项目,  肥东县店埠镇、牌坊乡境内,9.9937,  公路用地,  划拨,  ,  道路运输业,595.6591,  安徽省交通控股集团有限公司,1,2020年4月1日,2020年7月1日,2022年7月1日,
 肥东县,  合肥东部新城建设投资有限公司店埠镇桴槎景苑建设项目,  店埠镇镇南社区、排头社区境内,6.0418,  城镇住宅用地,  划拨,  ,  房地产业,1047.6719,  合肥东部新城建设投资有限公司,1,2020年4月1日,2020年7月1日,2022年7月1日,
 肥东县,  合肥东城宜居投资有限公司店埠镇棚户区改造桥枫苑安置小区建设项目,  店埠镇光大、安乐社区境内,6.678,  城镇住宅用地,  划拨,  ,  房地产业,1261.0897,  合肥东城宜居投资有限公司,1,2020年4月1日,2020年7月1日,2022年7月1日,
 肥东县,  合肥东部新城建设投资有限公司福瑞佳苑小区建设项目,  店埠镇光大、镇西、唐杨社区境内,11.0761,  城镇住宅用地,  划拨,  ,  房地产业,2104.233,  合肥东部新城建设投资有限公司,1,2020年4月1日,2020年7月1日,2022年7月1日,
